201173613,QP,0.39,13.018973,0.08,,1.069248,0.646804
201173638,QP,1.58,4.744860,0.34,,1.000394,0.998988
201173666,QP,0.61,0.911629,0.05,,1.000286,0.999699
201173667,AP,0.41,0.000000,0.00,,1.000341,0.999199
201173683,QP,1.64,4.744860,0.39,,1.000307,0.999591
201173888,AP,0.72,0.000000,0.00,,1.000652,0.998118
201173976,QP,2.15,16.582038,0.54,,1.023915,0.944722
201174204,QP,0.93,14.722370,0.24,,1.004041,0.999228
201174229,QP,0.70,16.758441,0.19,,1.001047,0.998085
201174568,QP,0.54,0.558417,0.04,,1.000866,0.998930
201174763,AP,1.01,0.000000,0.00,,1.001153,0.998596
201174849,QP,0.45,17.503276,0.11,,1.020026,0.989352
201174881,AP,2.26,0.000000,0.00,,1.013212,0.992382
201175045,QP,0.12,18.753496,0.03,,1.000414,0.999161
201175161,QP,1.11,18.317379,0.24,,1.001120,0.998710
201175431,AP,0.65,0.000000,0.00,,1.006206,0.983184
201175482,QP,1.93,12.703988,0.30,,1.016595,0.976007
201175501,AP,0.32,0.000000,0.00,,1.000498,0.999078
201175515,AP,1.90,0.000000,0.00,,1.000903,0.998149
201175557,AP,0.40,0.000000,0.00,,1.001787,0.995394
201175580,AP,0.42,0.000000,0.00,,1.000601,0.999048
201175931,AP,0.16,0.000000,0.00,,1.000251,0.999421
201176195,QP,1.01,10.641120,0.20,,1.001965,0.994713
201176421,AP,1.36,0.000000,0.00,,1.001364,0.996407
201176517,QP,2.76,9.321263,0.77,,1.002338,0.997027
201176671,QP,2.52,4.123807,0.42,,1.002056,0.998006
201177282,QP,1.42,17.310916,0.29,,1.008287,0.992682
201177319,AP,0.74,0.000000,0.00,,1.138064,0.861303
201177440,AP,3.78,0.000000,0.00,,1.072964,0.936740
201177817,AP,0.58,0.000000,0.00,,1.541556,0.795786
201177997,QP,0.70,17.699948,0.04,,1.116450,0.907414
201178198,AP,0.42,0.000000,0.00,,1.169478,0.845925
201178204,QP,0.69,6.790059,0.08,,1.038162,0.944743
201178308,QP,3.37,1.609086,1.08,,1.020301,0.968452
201178478,AP,2.50,0.000000,0.00,,1.207992,0.756181
201178501,QP,0.45,7.608144,0.05,,1.090525,0.946235
201178730,AP,0.34,0.000000,0.00,,1.011091,0.979265
201178760,QP,1.75,13.237761,0.34,,1.019807,0.976369
201178802,AP,1.60,0.000000,0.00,,1.413964,0.805098
201179008,AP,2.50,0.000000,0.00,,1.422696,0.856693
201179061,QP,9.47,1.598868,1.24,,1.040658,0.896710
201179466,QP,1.22,15.752936,0.25,,1.031608,0.897653
201179758,QP,1.63,5.812891,0.33,,1.229314,0.790978
201180090,AP,3.08,0.000000,0.00,,1.002112,0.934527
201180264,AP,38.64,0.000000,0.00,,1.065695,0.941343
201180425,QP,1.78,2.612427,0.27,,1.026811,0.983356
201180520,QP,1.51,12.602361,0.50,,1.006967,0.995559
201180565,QP,0.60,1.744513,0.11,,1.001937,0.997548
201180642,QP,1.03,18.106842,0.41,,1.003145,0.996329
201181108,AP,1.48,0.000000,0.00,,1.066236,0.933750
201181250,AP,0.44,0.000000,0.00,,1.005814,0.993528
201181471,QP,1.38,19.200938,0.22,,1.009672,0.990243
201181598,QP,1.52,15.286183,0.39,,1.010702,0.976144
201182153,QP,0.58,2.128776,0.07,,1.011454,0.977211
201182190,AP,0.58,0.000000,0.00,,1.005425,0.994531
201182347,QP,1.00,17.310940,0.10,,1.038868,0.959749
201182353,AP,3.47,0.000000,0.00,,1.008371,0.990303
201182504,QP,15.78,1.538374,2.20,,1.017134,0.986235
201182514,AP,0.34,0.000000,0.00,,1.002855,0.994321
201182726,AP,1.13,0.000000,0.00,,1.039929,0.989975
201182744,AP,2.63,0.000000,0.00,,1.003875,0.996253
201182911,EB,6.27,1.993133,38.63,,1.011615,0.985991
201183013,QP,0.82,18.106819,0.16,,1.002702,0.996671
201183101,AP,0.49,0.000000,0.00,,1.005622,0.994711
201183157,AP,0.51,0.000000,0.00,,1.006696,0.993986
201183255,AP,0.34,0.000000,0.00,,1.014098,0.989144
201183291,AP,0.55,0.000000,0.00,,1.006808,0.940542
201183292,AP,1.29,0.000000,0.00,,1.007546,0.994680
201183294,QP,0.84,13.018954,0.09,,1.003969,0.998596
201183525,QP,8.44,1.421377,1.45,,1.002132,0.998080
201183559,QP,0.75,14.317151,0.16,,1.009518,0.992493
201183812,QP,5.88,10.098045,1.45,,1.054001,0.919433
201183965,QP,13.39,1.228779,4.01,,1.002348,0.992067
201184068,EB,11.22,1.588570,56.06,,1.096507,0.814348
201184117,QP,2.33,19.210896,0.89,,1.151757,0.870070
201184326,QP,0.19,10.643879,0.02,,1.000884,0.999339
201184611,AP,0.49,0.000000,0.00,,1.003371,0.998337
201184655, P,14.80,1.140395,5.71,,1.000288,0.999474
201184877,AP,0.28,0.000000,0.00,,1.002292,0.998509
201185204,AP,0.62,0.000000,0.00,,1.006991,0.998529
201185321,AP,0.63,0.000000,0.00,,1.001637,0.998719
201185368,QP,1.61,17.503269,0.45,,1.002224,0.997904
201185370,QP,1.59,14.191837,0.25,,1.004540,0.993223
201185441,AP,0.46,0.000000,0.00,,1.001890,0.998400
201185457,QP,1.74,17.503259,0.57,,1.002492,0.996584
201185496,AP,0.30,0.000000,0.00,,1.007946,0.985402
201185604,AP,4.23,0.000000,0.00,,1.002649,0.997751
201185771,QP,0.40,15.294117,0.06,,1.000733,0.999511
201185775,AP,0.81,0.000000,0.00,,1.005292,0.990632
201185922,AP,429.85,0.000000,0.00,1024 (CV);1045 (CV);1076 (CV),1.008938,0.992255
201186393,AP,0.73,0.000000,0.00,,1.012616,0.982369
201186480,QP,0.83,1.285956,0.11,,1.005061,0.995395
201186545,QP,1.35,18.106820,0.34,,1.010603,0.992659
201186616,AP,1.07,0.000000,0.00,,1.003018,0.997653
201186633,QP,0.47,17.699943,0.09,,1.001418,0.998332
201186650,AP,0.56,0.000000,0.00,,1.009154,0.994568
201186727,AP,1.71,0.000000,0.00,,1.001240,0.998644
201186731,QP,1.03,11.252102,0.30,,1.001093,0.999228
201186737,AP,1.20,0.000000,0.00,,1.002472,0.996900
201186781,QP,11.43,9.001687,1.04,,1.017409,0.992110
201187271,AP,1.81,0.000000,0.00,1013 (Hot Subdwarf Binary),1.001524,0.998694
201187923,AP,0.78,0.000000,0.00,,1.010785,0.988773
201188016,AP,2.12,0.000000,0.00,,1.012144,0.986903
201188042,QP,1.99,4.907457,0.58,,1.011104,0.985920
201188055,AP,0.35,0.000000,0.00,,1.008077,0.994388
201188307,QP,2.02,14.722388,0.39,,1.006923,0.988361
201188641,AP,0.39,0.000000,0.00,,1.003158,0.997010
201188761,QP,0.84,0.837922,0.29,,1.015284,0.987519
201188825,AP,2.99,0.000000,0.00,,1.005456,0.991385
201188885,AP,1.38,0.000000,0.00,,1.001265,0.987560
201189289,AP,0.78,0.000000,0.00,,1.011067,0.992159
201189380,AP,1.79,0.000000,0.00,,1.002204,0.998356
201189494,AP,0.19,0.000000,0.00,,1.010150,0.985218
201189518,QP,1.38,15.752936,0.35,,1.006657,0.993322
201189628,AP,0.51,0.000000,0.00,,1.010416,0.991196
201189827,AP,1.57,0.000000,0.00,,1.001720,0.998616
201189835,QP,2.45,18.317388,0.86,,1.006062,0.991872
201189844, P,2.00,1.677629,0.71,,1.003872,0.996965
201189847,AP,1.07,0.000000,0.00,,1.005369,0.993883
201189968,QP,2.43,2.553153,0.70,,1.003104,0.996908
201189985,QP,1.34,8.424029,0.31,,1.009053,0.986823
201190000,AP,0.66,0.000000,0.00,,1.004819,0.994807
201190074,AP,0.86,0.000000,0.00,,1.003063,0.996481
201190339,QP,1.37,9.158696,0.16,,1.014247,0.991955
201190558,AP,0.44,0.000000,0.00,,1.029543,0.981306
201190781,AP,0.35,0.000000,0.00,,1.010710,0.985532
201191257,QP,4.58,1.107802,0.70,,1.008746,0.992997
201191406,AP,0.56,0.000000,0.00,,1.031885,0.978660
201191416,QP,1.39,10.501955,0.28,,1.000934,0.998116
201191467,AP,1.18,0.000000,0.00,,1.003995,0.996895
201191777,AP,0.87,0.000000,0.00,,1.001853,0.996711
201192037,AP,1.80,0.000000,0.00,,1.020902,0.977782
201192097,QP,1.69,12.502327,0.44,,1.017078,0.981194
201192139,QP,0.51,13.940662,0.10,,1.001587,0.994716
201192358,AP,0.22,0.000000,0.00,,1.003664,0.989252
201192469,AP,0.25,0.000000,0.00,,1.006302,0.990650
201192480,QP,1.47,12.403886,0.20,,1.000908,0.998928
201192622,AP,0.39,0.000000,0.00,,1.021059,0.974272
201192653,AP,0.30,0.000000,0.00,,1.011476,0.996239
201192735,AP,0.22,0.000000,0.00,,1.001188,0.996751
201193212,AP,0.82,0.000000,0.00,,1.004407,0.996456
201193448,QP,1.37,18.317389,0.34,,1.002153,0.994072
201193602,AP,0.59,0.000000,0.00,,1.002467,0.996505
201193676,QP,1.06,4.156448,0.17,,1.097035,0.970472
201193858,QP,0.81,15.444053,0.20,,1.003667,0.996138
201193891,QP,11.42,2.848635,4.00,,1.000866,0.974478
201193897,AP,1.24,0.000000,0.00,,1.014717,0.988652
201193926,AP,0.26,0.000000,0.00,,1.059151,0.989888
201194247,QP,0.72,14.586057,0.15,,1.002481,0.995945
201194416,AP,0.49,0.000000,0.00,,1.034912,0.973336
201194628,AP,0.41,0.000000,0.00,,1.043784,0.974564
201194781,AP,0.12,0.000000,0.00,,1.010130,0.988542
201194808,AP,0.19,0.000000,0.00,,1.002558,0.996505
201194869,AP,0.43,0.000000,0.00,,1.028923,0.994463
201194988,AP,0.44,0.000000,0.00,,1.004173,0.995301
201195204,QP,0.75,17.699924,0.15,,1.019268,0.982871
201195647,AP,1.36,0.000000,0.00,,1.038754,0.972911
201195748,AP,0.39,0.000000,0.00,,1.003172,0.996882
201195856,QP,1.95,11.841246,0.66,,1.003910,0.986345
201196729,AP,4.33,0.000000,0.00,1013 (Hot Subdwarf Binary),1.005176,0.843772
201196732,QP,9.21,3.023598,1.69,,1.004724,0.994841
201196774,QP,0.77,11.844327,0.19,,1.002586,0.993046
201196841,QP,2.42,7.610123,0.72,,1.001234,0.996692
201196880,QP,0.59,15.440056,0.15,,1.004657,0.992365
201197137,QP,1.49,11.844322,0.37,,1.000877,0.999027
201197280,QP,0.17,2.017022,0.02,,1.004358,0.991700
201197354,AP,0.78,0.000000,0.00,,1.001038,0.998003
201197358,QP,0.66,3.724102,0.11,,1.018484,0.990534
201197597,QP,1.65,19.940442,0.43,,1.011538,0.990310
201197734,AP,2.17,0.000000,0.00,,1.002531,0.995130
201197909,AP,1.22,0.000000,0.00,,1.002194,0.997412
201197987,QP,2.19,19.691191,0.39,,1.001929,0.997307
201199000,AP,37.60,0.000000,0.00,,1.000946,0.999079
201199104,QP,1.09,10.296036,0.17,,1.003872,0.994244
201199169,AP,2.33,0.000000,0.00,,1.003056,0.995896
201199177,AP,0.77,0.000000,0.00,,1.007333,0.996775
201199259,AP,0.46,0.000000,0.00,,1.004794,0.993051
201199261,QP,1.53,18.753491,0.42,,1.003136,0.992312
201199290,AP,0.57,0.000000,0.00,,1.001624,0.990086
201199515,AP,0.23,0.000000,0.00,,1.001289,0.997673
201199562,AP,1.13,0.000000,0.00,,1.008757,0.993746
201199609,AP,1.10,0.000000,0.00,,1.002100,0.997067
201199862,AP,3.10,0.000000,0.00,,1.001757,0.997077
201199894,AP,1.20,0.000000,0.00,,1.001588,0.995103
201200043,QP,1.16,4.619633,0.24,,1.002072,0.998264
201200335,QP,0.30,16.577739,0.04,,1.010680,0.990603
201200478,QP,0.31,3.689214,0.04,,1.001293,0.998694
201200531,AP,0.45,0.000000,0.00,,1.012166,0.986489
201200567,AP,0.56,0.000000,0.00,,1.005347,0.990623
201200613,AP,1.19,0.000000,0.00,,1.004878,0.992916
201200659,AP,0.46,0.000000,0.00,,1.003172,0.997038
201200706,AP,0.87,0.000000,0.00,,1.001150,0.998397
201200709,AP,1.13,0.000000,0.00,,1.003451,0.997317
201201176,QP,1.06,2.231293,0.14,,1.004931,0.988262
201201252,AP,1.38,0.000000,0.00,,1.008117,0.989108
201201917,QP,0.64,4.592695,0.09,,1.013224,0.990826
201202188,QP,0.87,16.409316,0.23,,1.061019,0.980772
201202215,AP,1.72,0.000000,0.00,,1.001848,0.995741
201202219,QP,1.38,12.912258,0.28,,1.003473,0.995729
201202230,AP,1.04,0.000000,0.00,,1.003549,0.995568
201202258,QP,1.04,16.582053,0.34,,1.001476,0.998423
201202307,AP,0.45,0.000000,0.00,,1.002798,0.997743
201202436,QP,2.88,14.065120,0.23,,1.002584,0.997715
201202609,AP,1.29,0.000000,0.00,,1.001698,0.998267
201202614,QP,0.93,11.252105,0.16,,1.001373,0.998079
201202640,AP,0.68,0.000000,0.00,,1.001119,0.998635
201202674,QP,1.34,9.664376,0.12,,1.001548,0.998636
201202685,AP,6.77,0.000000,0.00,,1.002061,0.998541
201202882,QP,1.10,13.818374,0.31,,1.001216,0.999007
201203138,QP,1.85,12.803947,0.29,,1.001164,0.998792
201203174,AP,0.44,0.000000,0.00,,1.001410,0.997786
201203275,AP,1.16,0.000000,0.00,,1.001702,0.998658
201203425, P,0.66,10.296038,0.13,,1.001166,0.998699
201203579,QP,0.66,17.310938,0.17,,1.038283,0.965466
201203625,QP,0.89,17.695340,0.11,,1.020535,0.981423
201203630,QP,0.69,9.664379,0.17,,1.006228,0.991400
201203742,AP,1.13,0.000000,0.00,,1.003986,0.994203
201203827,QP,1.18,17.901062,0.45,,1.001192,0.998815
201203847,QP,0.39,9.840481,0.06,,1.002106,0.997240
201203897,AP,3.20,0.000000,0.00,,1.001420,0.995743
201203955,QP,5.31,19.955939,1.31,,1.001608,0.998241
201204571,QP,0.65,1.437311,0.20,1027 (AF Star),1.010591,0.990518
201204677, P,9.17,1.578451,3.24,,1.003396,0.998790
201204690,AP,0.63,0.000000,0.00,,1.001112,0.998224
201204794,QP,0.54,14.065125,0.12,,1.071519,0.991390
201204808,AP,1.98,0.000000,0.00,,1.004907,0.998364
201205007,QP,2.21,0.000000,0.00,,1.004406,0.993719
201205279,QP,0.45,6.082217,0.11,,1.002097,0.998549
201205315,AP,0.24,0.000000,0.00,,1.023482,0.990609
